Bedrooms,Bathrooms,SquareFootage,LotSize,YearBuilt,Location,ProximityToAmenities,CrimeRate,SchoolQuality,AvgIncome,PropertyTaxRate,HOAFees,HouseStyle,GarageSpaces,Basement,Fireplaces,HeatingType,CoolingType,RoofQuality,ExteriorQuality,KitchenQuality,TotalRooms,LotConfig,Neighborhood,ConditionOfHouse,DistanceToWork,AccessToPublicTransport,WalkScore,EnergyEfficiency,RenovatedYear,Age,SalePrice
1,3,1121,0.6818888845264851,2000,Rural,3.0042107265501015,27.441172100037512,3,143415,2.8739669189114627,297.73950333283653,Colonial,0,No,1,Electric,Window,4,3,2,10,CulDSac,West,7,28.84002571976273,5,82,0.3548340514569748,2020.0,22,262322.444575066
4,1,2920,0.19945996600173682,1917,Urban,4.1426730637997204,40.00296359862914,10,38711,2.67338211980699,224.6715262509108,Bungalow,0,Yes,0,Oil,Central,2,2,1,7,FR3,North,5,24.950025351998097,3,44,8.360216584459728,1992.0,105,535844.4411857673
2,3,1535,0.1629306716182184,1987,Suburban,4.305819115726532,77.83392290675587,5,37904,1.7082786217432349,211.14605641791584,Colonial,0,Yes,2,Oil,Window,3,3,4,4,FR2,North,2,27.406205450241526,9,26,8.964844936811717,2007.0,35,327645.5158917444
1,2,2830,0.7764831844024652,1913,Urban,2.3717481642829044,94.12146941206855,3,94033,1.3399257684512786,126.28053563476271,Bungalow,1,Yes,1,Oil,Window,1,1,2,8,FR3,Central,8,11.921978522028807,3,68,1.6247063661423988,1977.0,109,513310.29772260675
5,3,4640,0.6875025196669187,1933,Rural,3.9429293666029133,86.18803311182572,5,116478,0.8862330905150955,186.13982840495402,Ranch,1,Yes,2,Gas,Window,1,2,4,5,Inside,East,1,6.317458966105482,2,89,7.87056095845733,1965.0,89,929355.1477953556
3,3,4297,0.46355801038247435,1957,Suburban,4.739712962071016,56.42835017334319,3,150035,1.5008037062181998,54.075378011832875,Ranch,0,Yes,2,Oil,None,3,1,2,10,FR3,East,4,18.390678712679165,6,34,7.411526732856587,1966.0,65,854443.7842932995
4,1,3437,0.5718442829060988,1975,Rural,1.4483335511915334,41.02928029439465,10,33093,1.4162339479029087,125.7994848824126,Bungalow,2,Yes,0,Solar,Central,1,1,2,12,Inside,South,4,22.36690953613636,8,18,1.7837500193609046,1988.0,47,701479.0044427352
3,2,4683,0.3463848193100975,1921,Suburban,2.05000569726571,33.295661437141824,7,54918,1.8989371048896835,135.9825538890413,Cape Cod,3,Yes,0,Gas,None,4,1,1,4,Corner,Central,5,4.3604014565774865,6,16,4.218288025747938,2011.0,101,869286.6366240144
3,3,3061,0.5083753992235926,2019,Rural,4.664247063723735,12.495656608401806,1,170466,2.1637735218930336,360.3339337300697,Ranch,1,Yes,2,Gas,Window,3,4,1,5,FR2,East,4,24.029834683193755,1,34,4.227579208341034,1993.0,3,668165.5395407352
1,2,3843,0.5313390165336085,1969,Suburban,1.757331739854696,10.655124721611298,9,154501,2.9458136911126185,24.275213604431578,Ranch,1,Yes,0,Gas,Central,2,4,2,14,Inside,South,1,6.653502940370458,8,76,7.599642583052485,1951.0,53,782733.2441843966
3,3,3959,0.4178754076191911,1935,Suburban,4.5779938225768015,68.83576249136577,9,122510,2.320965465251831,325.5961540754304,Contemporary,2,Yes,0,Oil,None,3,2,2,9,FR2,North,7,15.004480140799568,1,77,8.376609057760554,1951.0,87,798750.2095736287
5,3,1285,0.9112436001385547,1944,Suburban,4.907119825046882,25.979441617116038,5,123708,2.109371331107308,110.70495489659493,Ranch,1,Yes,2,Gas,Window,4,1,2,11,FR3,Central,2,25.76623227140551,9,29,0.9477512139137101,1986.0,78,325581.6908075323
3,2,2760,0.06525877173195584,1935,Suburban,3.3428725700146815,25.46616864324468,9,127819,1.3377310856708564,40.93075295814697,Contemporary,2,No,0,Oil,Central,2,1,4,10,FR3,Central,3,6.20602307575943,8,47,5.629692349042029,2021.0,87,562265.7431605388
1,3,4588,0.7930626999366839,1921,Rural,4.102762418570425,99.81950544777857,10,174352,0.5862596912458149,150.40308054271705,Ranch,2,Yes,0,Oil,Central,4,2,2,12,Corner,East,5,7.635597115492232,6,56,7.617484969288853,1988.0,101,900516.2505274322
5,2,4666,0.1681636896792581,1977,Rural,3.772773264683318,18.79259578737954,6,66303,1.2203128221367294,112.2364347143014,Ranch,0,No,1,Gas,Window,1,3,4,5,FR3,East,8,2.3517491167261495,2,16,7.861905940651584,2016.0,45,952892.7465257155
2,3,2167,0.8076699925103394,1979,Suburban,3.527717862316067,14.805975948882965,5,57453,2.4211197511490443,276.016187919925,Cape Cod,1,Yes,0,Gas,Central,1,1,1,12,Inside,West,8,4.825116297602348,9,14,1.4799352443040892,2002.0,43,467345.98577131383
3,1,638,0.6351163198928852,1960,Suburban,1.6039622576080397,9.868522775992062,3,138886,1.0131798520095043,178.6882017239812,Cape Cod,3,No,1,Solar,Central,1,4,4,7,Corner,North,2,4.822511683550377,8,81,5.255051431507941,1968.0,62,183317.28472226957
1,2,3144,0.8511141863895823,1999,Rural,0.3797622557489242,57.98053451667962,8,90695,2.280470484185286,482.9968712041631,Ranch,2,Yes,2,Gas,None,4,3,2,14,FR2,North,9,6.501111313547057,4,13,8.57558706362703,1963.0,23,643124.0380747326
2,3,1856,0.14263860935885259,1955,Suburban,1.7809534893462882,62.786382600210146,4,186837,1.9494496064235396,481.7747996954253,Bungalow,3,No,1,Oil,Central,4,3,1,6,Corner,South,6,8.942911713417026,2,13,3.1851857658528413,1953.0,67,416490.30426942086
2,3,3590,0.5810316023947854,1988,Suburban,3.3679863274991426,36.5227926256882,10,163412,0.9296421743761623,221.85763456011975,Bungalow,0,Yes,2,Solar,None,3,3,3,10,FR2,South,9,24.542009252116955,6,44,4.251168989117971,1987.0,34,778444.7242678173
4,1,2796,0.5260334862490872,1995,Suburban,0.6023930713162268,53.54133355114678,3,68057,1.154062015729575,397.5437303301298,Ranch,1,No,0,Solar,None,2,3,1,8,CulDSac,West,4,27.515033993342964,1,96,8.043585113363324,1988.0,27,569548.8481050646
5,2,4068,0.7208835238151907,1932,Urban,0.15839811659338626,78.83995309449125,6,161669,1.7407590087161913,6.634270430437517,Bungalow,0,Yes,0,Oil,None,2,3,3,8,Inside,North,3,12.485277972254032,7,37,0.893195211837623,1955.0,90,788704.8999934972
3,3,3308,0.557576024298992,1944,Suburban,0.7844926257543994,81.81041683217484,8,124655,1.5459367627696188,273.9057923624013,Ranch,0,No,1,Gas,None,4,3,4,5,Inside,South,5,4.28216408365517,1,62,8.594932898889782,2020.0,78,679986.7879844557
1,1,901,0.563697838776449,1935,Urban,3.6071060394128973,95.79120757156483,9,45025,2.446409618866899,371.6495861534895,Cape Cod,3,Yes,2,Gas,Central,4,2,1,9,FR2,North,5,7.102392790318154,6,74,3.11156716730809,1981.0,87,156763.77886293418
4,3,1246,0.4581161463972614,1919,Suburban,4.866689138116575,82.42679859228745,6,37145,2.3360116063581176,108.47161270366796,Colonial,3,No,0,Electric,Central,1,2,1,9,FR3,North,4,22.21807631722915,5,10,0.014503165911271543,1985.0,103,280257.9276057597
5,2,2359,0.34339270280697376,1917,Rural,4.91701702811262,56.48414367174266,5,131206,1.9364362586825428,30.585877582971875,Contemporary,2,No,1,Gas,None,4,3,1,7,FR3,South,7,20.48405281678025,3,47,2.3415914505635826,1980.0,105,487451.1158454747
4,3,4951,0.5081511431895825,1937,Urban,2.5204978307869212,17.965696583684597,2,71723,2.555686778682313,77.95946795322794,Bungalow,1,No,1,Electric,Central,1,4,4,8,CulDSac,East,8,29.03261539736787,6,25,0.8950064089550647,1991.0,85,951954.218422862
5,3,1197,0.16256774082998054,1966,Urban,4.3598262748625025,9.97635577028424,2,103230,1.9066738517107715,220.92404358692852,Bungalow,0,No,1,Solar,None,4,2,2,10,FR2,East,5,0.9274160775549555,4,66,0.9238490699624413,2011.0,56,281931.27737941564
5,3,1261,0.9634376720339305,1922,Suburban,3.71044963318237,5.45118899108592,9,165902,2.9109731416431504,253.18571037813098,Cape Cod,2,No,0,Solar,None,2,2,4,11,CulDSac,South,9,22.64738342832953,6,24,6.928357341425915,1984.0,100,297663.44214761583
3,3,4930,0.7286902254452684,1995,Suburban,2.555097161224557,66.65258317853838,2,185002,1.0430602478777036,190.44256105438424,Bungalow,2,No,2,Solar,None,3,3,1,9,FR2,West,7,15.420911213362958,4,80,2.139763356390648,1997.0,27,960093.8783131763
5,1,1968,0.9548437608534545,2008,Urban,2.9065266114799253,80.75362553979932,2,184824,2.285329984005382,219.98688352119,Ranch,0,No,0,Electric,Window,4,4,2,8,CulDSac,Central,7,27.12944284871255,1,60,9.347423629769825,1973.0,14,455199.2469332472
4,1,3181,0.2653910132134651,1915,Rural,0.7724130184226683,50.8683950684079,3,138138,1.42486033013617,235.11747980464065,Ranch,0,No,0,Oil,Central,1,3,1,6,FR2,North,8,17.496916886742575,5,85,5.16444546591304,2014.0,107,549296.7772850088
5,2,4468,0.8853739691677016,1958,Rural,4.694541157021301,5.471417483363994,3,92040,1.1974154860504846,384.71833080054813,Colonial,2,Yes,2,Oil,Central,3,4,1,10,Inside,Central,4,13.676697871611756,8,92,4.600982579549186,1957.0,64,877075.8406633231
3,1,4137,0.8183504853353616,1968,Suburban,1.8244558765857064,53.54705745913382,4,138668,0.9509686899192822,52.62094903882619,Colonial,0,Yes,1,Solar,None,1,4,3,11,CulDSac,South,6,20.142592980043347,6,25,4.342835182201517,1966.0,54,811252.1404664277
3,1,4908,0.69329479183479,1967,Rural,2.286131356640131,93.57492615245503,7,85030,1.8812586906538595,384.475233579698,Colonial,0,Yes,0,Electric,Central,1,1,1,6,CulDSac,North,5,25.08894154433943,9,33,6.925876396716318,1970.0,55,933951.438867014
4,2,882,0.6437777267809455,1920,Rural,3.3911351318897043,59.761319093246044,9,86815,1.0386735818730282,344.31365114749906,Ranch,3,No,1,Electric,None,3,2,4,8,FR2,Central,1,8.833707230099133,4,89,4.522627625236084,1963.0,102,200263.8821417905
2,1,4278,0.35072218200447647,2003,Suburban,1.7361221104801146,80.94274884628149,2,142789,1.0008771286210147,370.830404738159,Colonial,1,No,1,Solar,Central,3,3,4,14,Corner,East,9,3.6720477916356087,9,8,1.2860035622519184,1955.0,19,845766.7744766152
2,1,2086,0.8255902457167792,2014,Rural,1.3458698888457599,80.01526483917506,4,196762,2.976329762709545,367.2341929376614,Colonial,2,Yes,2,Gas,None,3,2,4,5,Corner,West,2,13.274034490419954,8,39,8.801721806407565,1961.0,8,506771.47697637015
5,2,4682,0.5264396884057471,1977,Suburban,3.1921420270240812,93.21290997806528,9,87923,2.5043685421144017,235.29590790089182,Ranch,0,Yes,2,Solar,None,4,2,2,13,Inside,Central,6,6.828336247945993,3,74,4.283953489256587,1984.0,45,955532.9977722947
1,2,4783,0.1173469970967211,2002,Urban,0.2224220031810623,77.02287656498733,2,197644,2.370692050635938,105.70009228045002,Cape Cod,2,No,2,Electric,Window,3,4,3,13,FR3,West,8,13.171464674158669,6,6,0.7400457569950247,1964.0,20,934359.8467783672
5,2,1060,0.3472200028123735,1994,Suburban,3.631553048930727,74.77005140130896,10,97904,2.4851515647068876,268.314452150902,Bungalow,1,No,1,Gas,None,4,2,3,7,FR3,East,3,29.735921097569026,4,29,5.293659874977611,1989.0,28,305421.3967252232
4,3,2925,0.9385322436180612,1977,Urban,2.6187145123948983,23.410266497064057,1,190275,2.9223071842968564,478.9910268045498,Contemporary,2,Yes,1,Oil,Window,2,1,1,7,Inside,Central,5,17.436601766333645,1,65,6.473468584557034,1969.0,45,625722.4638782423
4,3,4354,0.8581462475746039,1969,Urban,3.068193279552579,5.992515532108145,10,107088,1.9331917218830088,294.26284069668185,Ranch,2,No,0,Gas,Central,2,3,1,11,FR3,South,7,20.96120657397894,9,29,2.7558246415775853,1976.0,53,957002.4266247959
4,2,3068,0.9828104131727122,1911,Rural,3.1962127803097373,51.759946505380775,8,35608,1.0506096935071514,5.523572606388805,Ranch,2,Yes,1,Oil,Central,1,2,3,6,FR2,North,4,20.498888462611845,4,67,8.003404076738423,1965.0,111,593467.7309923648
4,2,2324,0.6465937134738932,1915,Rural,2.6825457668135626,12.44342079467552,9,75667,2.6555241018830977,29.855452438195318,Contemporary,3,No,2,Electric,Window,1,3,2,8,Corner,East,5,24.710674670438873,5,57,6.697758460373637,2013.0,107,475515.7141732498
4,2,1976,0.28513456948339133,1980,Rural,2.9544155094596065,96.21958762779913,7,85547,2.356826823635225,496.4317168017762,Contemporary,1,Yes,2,Solar,Central,4,2,4,14,Inside,West,1,28.351793670953697,3,54,6.503411692644335,1961.0,42,471977.06369878806
3,3,3343,0.2046742971930206,2008,Suburban,3.4505621843603858,28.99247626330286,8,183557,1.5357707808354326,35.973179619720185,Colonial,1,Yes,2,Solar,Window,1,3,1,8,FR2,West,4,19.93513389713758,4,13,4.208249528677942,1984.0,14,745879.8189894552
2,3,1114,0.22756871857803856,1986,Rural,3.790282351180404,85.2944203384293,4,170934,1.683923746436616,23.02258002244928,Contemporary,2,No,2,Solar,Central,2,3,3,5,Inside,East,7,14.54479202021964,9,76,9.619153014112879,2006.0,36,257843.36395386333
4,1,1302,0.06880587542989167,1913,Urban,3.6645167173019906,38.76246252024593,4,158391,1.5281309961971727,176.5121346793277,Bungalow,2,Yes,1,Solar,Window,4,3,2,12,Corner,South,7,9.876012919328387,7,88,2.7418916794924764,1968.0,109,249353.54830414077
1,1,2253,0.4211480054366422,1960,Rural,4.361120642888082,32.31942498573774,2,105948,2.82485540057251,484.65860163466834,Bungalow,1,No,2,Solar,Window,4,2,4,7,FR3,South,4,11.128091853654078,8,76,5.777055010154526,2000.0,62,379348.62462566653
1,2,2666,0.23185629647456535,1970,Rural,1.0282728225202735,93.51585723766212,8,101880,1.3588290287457354,159.33757686643284,Bungalow,0,No,0,Electric,None,3,1,1,12,FR2,West,6,10.36717793965967,3,76,3.0905515747261756,1954.0,52,512639.0131896189
1,3,622,0.4410726874338673,1945,Suburban,2.065625050509808,36.3322572086224,2,87560,2.9087106966404312,204.94206543763534,Bungalow,3,No,1,Electric,Central,4,3,4,12,Corner,East,5,10.071731992579751,3,36,7.44804752971554,1971.0,77,89265.61212702713
1,3,3060,0.9382447102468271,1931,Suburban,4.74420072347084,39.02879086631364,9,145063,2.7756794281348744,317.03853060428276,Bungalow,1,No,2,Solar,None,1,4,4,5,Inside,East,1,20.991437629271783,7,43,0.47791483870121443,1990.0,91,571952.7161464109
3,3,1904,0.4590131990318304,1914,Urban,2.043293814493016,10.609177961290916,4,124218,2.0763028556204333,12.05591966319891,Colonial,2,No,0,Gas,Window,2,4,3,12,CulDSac,North,8,17.837416383579992,8,5,0.4589386787504923,1972.0,108,394976.50758617755
1,2,3900,0.8840852721355931,1943,Suburban,0.7118633768390211,67.04466652825093,1,144462,1.9495544327501866,448.88178875959403,Ranch,0,Yes,2,Solar,None,1,4,3,12,FR2,West,7,6.458853825072924,5,25,8.108609695187914,1953.0,79,718118.7234112765
4,1,961,0.6252295282850827,1916,Rural,2.67468111917468,28.883941447751347,4,189487,1.4252232001749272,259.72150877721606,Contemporary,0,No,1,Oil,Window,2,1,4,5,Inside,South,5,29.103967565402776,1,13,4.342681610636711,1980.0,106,214129.8877378239
5,2,4327,0.2847749769283223,1940,Suburban,0.6365057655168647,58.56041678395072,3,180395,0.5458459725266247,233.40545300202896,Ranch,0,No,1,Oil,Central,3,3,4,14,Inside,Central,7,13.117902702952417,3,7,3.4118005460035574,1994.0,82,838957.868171382
1,1,1884,0.3880620212962508,1953,Urban,1.0939808697665396,59.13517040532095,6,47997,0.8190579655943832,430.3633311033152,Contemporary,3,Yes,0,Oil,Central,2,1,1,9,Corner,South,3,17.199548831508313,5,23,6.075268621753384,1965.0,69,359493.03103256715
3,1,1114,0.12972355903035793,2010,Rural,4.991761907197688,71.9199695595767,7,151266,2.385578308373872,476.5382946790106,Colonial,3,No,1,Oil,Central,3,3,2,12,Inside,South,8,21.226728520298,3,85,7.018993438689735,1975.0,12,313423.9205374645
3,2,1048,0.3667894639162099,1943,Urban,2.752676928141047,74.52414861724412,8,33679,1.6788503164704132,211.7126158234174,Colonial,1,Yes,0,Solar,Window,1,1,2,7,FR2,Central,5,18.603482611968417,1,38,2.0120134684440663,2016.0,79,292689.8677851351
1,1,2455,0.6936638982283574,1997,Suburban,1.4918861062981024,51.445243440153945,2,70308,0.8745953354699203,86.22053964661535,Cape Cod,1,No,2,Oil,None,3,3,4,5,FR2,West,2,9.676027188320225,7,48,1.8543124140473155,1971.0,25,492137.94977302034
5,1,4162,0.11850553828296342,1904,Suburban,4.97439727741214,33.0991947603403,6,35695,1.1599021353296775,407.85463500103646,Cape Cod,1,Yes,1,Gas,Central,4,4,3,10,Inside,North,2,24.032343917877615,1,84,9.581507477598816,1982.0,118,747520.905878222
1,3,3120,0.24513133805412785,2008,Urban,4.836138700920202,83.7450894834734,6,88499,2.869592249617499,201.6302106112436,Colonial,1,No,2,Solar,Window,4,3,2,12,Corner,South,4,3.749532367598993,6,62,5.896643063845693,1969.0,14,659931.6404297674
3,1,3681,0.4123689893426459,1926,Rural,2.2596213013128916,30.98656494084847,10,53382,1.4178320882756628,467.7727697558831,Colonial,2,No,2,Oil,None,2,1,4,9,FR2,South,7,17.28537712375831,6,25,3.901164772942681,1970.0,96,694723.9944240573
2,2,2028,0.9829470601651644,2015,Suburban,1.3759752330607513,50.75090944693314,5,44235,2.7692048630478836,474.9494919154915,Contemporary,3,No,1,Solar,Window,1,3,3,14,CulDSac,West,4,8.56285807891597,7,9,8.014416946695064,2013.0,7,469757.02853951557
4,2,4567,0.7956187318109362,1986,Suburban,4.208158226651731,40.1252583203728,10,163438,1.2615895807339417,57.414515860684745,Colonial,0,No,2,Solar,Window,1,2,1,14,FR3,West,9,18.66498984635404,1,76,5.251589587779172,1980.0,36,987558.6627019469
3,1,1522,0.7468124091674987,2003,Rural,3.6065415131617504,85.50783859696881,10,188539,1.8580502359179023,478.2769836664256,Ranch,2,No,0,Solar,Central,2,3,2,7,Corner,East,2,6.930807691988909,3,57,2.416628103745814,2010.0,19,403777.56812178186
1,3,3737,0.16038140869917367,1977,Suburban,3.466013031517201,43.19185311458288,7,142468,0.5511927084054947,184.13516272256047,Contemporary,1,Yes,0,Electric,Window,4,4,1,4,Corner,West,6,23.279889828675476,9,13,2.0673530564157385,1976.0,45,760951.1692041666
4,3,2759,0.7919460989342418,1978,Urban,4.476257332480116,38.60991888374843,3,36764,1.8046877759339424,323.12625882859527,Colonial,1,Yes,0,Oil,Window,3,3,3,7,FR3,West,4,7.2123217723420625,2,72,3.9685926616982172,1955.0,44,616240.5664871723
1,1,3147,0.7960053709402144,1942,Suburban,3.478143955969491,68.98236928976374,4,143831,2.0923550265265756,17.375040867023017,Contemporary,2,No,1,Electric,None,2,2,4,6,FR3,South,6,26.76656798152156,5,70,8.598958602598795,2002.0,80,543660.8006103947
1,1,3579,0.6210475608431119,1996,Suburban,1.490609920903591,60.24411098614427,10,91836,1.0857627483429448,444.44213704191634,Contemporary,0,Yes,2,Gas,Central,3,2,1,10,FR2,North,9,25.915869687771817,3,38,0.6144791604425892,2018.0,26,724296.1337382017
2,2,2881,0.9908436928984533,2016,Rural,3.4999294931910883,10.724683349584607,9,61923,1.9473429405133924,320.79866467243244,Bungalow,3,No,2,Gas,Window,3,2,4,14,Inside,South,9,11.190606834407431,5,30,2.1852600075476314,1962.0,6,663069.0903282472
4,1,3249,0.35899121062832434,1930,Urban,1.5984862052899536,50.81688063439632,4,125711,2.117919430127464,321.77723347820955,Cape Cod,3,No,2,Electric,Window,1,1,2,14,Inside,West,9,11.881698521783763,7,49,8.931518188525914,2003.0,92,595769.9605158716
4,3,913,0.9442088258297591,1998,Rural,3.820271000319276,73.54783883332476,3,46292,2.2172151959543913,451.0880799887419,Contemporary,0,No,2,Oil,None,4,2,1,13,CulDSac,East,9,21.194352001780967,1,15,1.217345689692505,2006.0,24,237725.97352943485
2,1,3213,0.9189945592086785,1916,Suburban,3.1367644870086737,99.20747645913562,2,154913,2.441008305055258,254.1735874536716,Contemporary,3,Yes,0,Solar,Window,3,1,2,8,Inside,North,3,3.166019370188276,3,71,6.296257182641684,1992.0,106,553083.128655294
3,2,3683,0.06090662676190895,1991,Suburban,0.47931660472527793,62.914683397031915,5,162686,1.2783481073235412,205.25832018127528,Bungalow,1,No,1,Gas,Window,4,2,2,6,CulDSac,East,9,2.8871226591825403,6,50,2.1351136812102514,1994.0,31,756749.5494397674
1,2,2856,0.47761070015107043,1982,Rural,2.6128932759321963,37.02930664413178,4,50939,1.9194423910796954,433.0643761461581,Colonial,1,Yes,0,Gas,Window,1,1,2,5,CulDSac,Central,3,4.521563806601323,7,14,6.058668475118884,1962.0,40,549984.1732065233
5,2,1637,0.9782490213989947,2009,Rural,1.7821747490591309,22.615159980211843,8,48800,2.9539475744114863,371.21025593569914,Contemporary,1,No,0,Gas,Window,2,2,2,5,Corner,East,3,17.093022395770642,3,88,3.831041668442321,1992.0,13,420421.4798363951
1,2,4089,0.147965294287672,1953,Rural,1.709996100388242,87.28302341533202,7,86440,2.745360426662893,474.48783248245053,Bungalow,1,No,1,Oil,Window,2,2,2,8,Corner,East,5,4.89556799251725,4,37,1.0167689643099187,1989.0,69,757603.139939013
1,2,3234,0.5703954596641535,1961,Urban,3.0510558816485607,81.45652121135028,6,184318,2.8816635702459164,470.0609466552663,Ranch,0,Yes,1,Electric,None,1,3,3,11,FR2,West,6,8.68970981230295,6,78,5.824750675541064,2021.0,61,661954.6870797784
3,1,4583,0.9800096316890489,1986,Suburban,1.6793916399001823,23.392282077938486,2,157521,1.4653409963214286,191.16308228012014,Bungalow,3,No,0,Electric,Window,1,2,1,11,FR3,West,9,19.583886522436135,5,88,6.83042747084586,1950.0,36,912915.3167452234
1,1,2378,0.5777206529005672,1931,Rural,3.9067793662038763,20.063209014657346,3,151327,2.4673202647416543,223.49314507070895,Cape Cod,3,Yes,2,Oil,Window,3,3,4,8,FR3,West,1,0.9609014461831082,9,70,6.802726189658028,1953.0,91,453142.04903268965
2,1,4495,0.23032453782354817,1939,Suburban,0.44687803645475477,71.51367768111756,10,79648,2.0497448794008695,127.99247689538923,Cape Cod,2,No,1,Gas,Window,1,2,4,5,CulDSac,West,8,5.81697993462736,1,89,6.370344090727096,1960.0,83,844679.3823378203
